From	Entry	Reviewed	Entry Name	Protein names	Organism	Length
WP_011836745.1	A3CM59	reviewed	SECA2_STRSV	Protein translocase subunit SecA 2 (EC 7.4.2.8)	Streptococcus sanguinis (strain SK36)	793
WP_011836746.1	A3CM60	unreviewed	A3CM60_STRSV	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit (EC 2.4.1.-) (Glycosyltransferase GtfA)	Streptococcus sanguinis (strain SK36)	506
WP_011836747.1	A3CM61	unreviewed	A3CM61_STRSV	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB (Glycosyltransferase stabilizing protein GtfB)	Streptococcus sanguinis (strain SK36)	447
WP_011836748.1	A3CM62	unreviewed	A3CM62_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	60
WP_011836749.1	A3CM63	unreviewed	A3CM63_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	73
WP_011836751.1	A3CM66	unreviewed	A3CM66_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	277
WP_011836752.1	A3CM68	unreviewed	A3CM68_STRSV	DNA polymerase III subunit alpha (EC 2.7.7.7)	Streptococcus sanguinis (strain SK36)	1069
WP_011836753.1	A0A427ZRU5	unreviewed	A0A427ZRU5_STRSA	Signal peptidase I (EC 3.4.21.89)	Streptococcus sanguinis	185
WP_011836753.1	A3CM71	unreviewed	A3CM71_STRSV	Signal peptidase I (EC 3.4.21.89)	Streptococcus sanguinis (strain SK36)	185
WP_011836754.1	A0A427ZRT6	unreviewed	A0A427ZRT6_STRSA	ATP-dependent DNA helicase (EC 3.6.4.12)	Streptococcus sanguinis	762
WP_011836754.1	A3CM74	unreviewed	A3CM74_STRSV	ATP-dependent DNA helicase (EC 3.6.4.12)	Streptococcus sanguinis (strain SK36)	762
WP_011836755.1	A0A3R9HS33	unreviewed	A0A3R9HS33_STRSA	Dihydroneopterin triphosphate pyrophosphatase (EC 3.6.1.-)	Streptococcus sanguinis	132
WP_011836755.1	A3CM75	unreviewed	A3CM75_STRSV	Nudix hydrolase domain-containing protein	Streptococcus sanguinis (strain SK36)	132
WP_011836756.1	A3CM76	unreviewed	A3CM76_STRSV	O-acetylhomoserine sulfhydrylase, putative (EC 2.5.1.49)	Streptococcus sanguinis (strain SK36)	426
WP_011836757.1	A3CM77	unreviewed	A3CM77_STRSV	Glycosyltransferase (Vectorial glycosyl polymerization (VGP) family), putative (EC 2.4.1.-)	Streptococcus sanguinis (strain SK36)	308
WP_011836758.1	A0A3R9GZ39	unreviewed	A0A3R9GZ39_STRSA	Uncharacterized protein	Streptococcus sanguinis	407
WP_011836758.1	A3CM78	unreviewed	A3CM78_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	407
WP_011836759.1	A3CM79	unreviewed	A3CM79_STRSV	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	Streptococcus sanguinis (strain SK36)	284
WP_011836763.1	A3CM89	unreviewed	A3CM89_STRSV	Metallophos domain-containing protein	Streptococcus sanguinis (strain SK36)	286
WP_011836765.1	A3CM93	unreviewed	A3CM93_STRSV	Zn-dependent hydrolases, including glyoxylases, putative	Streptococcus sanguinis (strain SK36)	212
WP_011836766.1	A3CM94	unreviewed	A3CM94_STRSV	3'-5' exonuclease DinG (EC 3.1.-.-)	Streptococcus sanguinis (strain SK36)	814
WP_011836767.1	A3CM97	unreviewed	A3CM97_STRSV	4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis protein, putative	Streptococcus sanguinis (strain SK36)	182
WP_011836768.1	A3CM98	unreviewed	A3CM98_STRSV	Phosphoglycolate phosphatase, putative	Streptococcus sanguinis (strain SK36)	191
WP_011836769.1	A0A428ABA6	unreviewed	A0A428ABA6_STRSA	Septation ring formation regulator EzrA	Streptococcus sanguinis	574
WP_011836769.1	A3CMA0	reviewed	EZRA_STRSV	Septation ring formation regulator EzrA	Streptococcus sanguinis (strain SK36)	574
WP_011836770.1	A3CMA1	unreviewed	A3CMA1_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	225
WP_011836771.1	A3CMA2	unreviewed	A3CMA2_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	221
WP_011836772.1	A3CMA3	unreviewed	A3CMA3_STRSV	Phosphoserine phosphatase (EC 3.1.3.3) (O-phosphoserine phosphohydrolase)	Streptococcus sanguinis (strain SK36)	215
WP_011836773.1	A3CMA4	unreviewed	A3CMA4_STRSV	Glycerate kinase, putative (EC 2.7.1.31)	Streptococcus sanguinis (strain SK36)	372
WP_011836774.1	A3CMA5	unreviewed	A3CMA5_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	112
WP_011836775.1	A3CMA6	unreviewed	A3CMA6_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	149
WP_011836777.1	A3CMB0	unreviewed	A3CMB0_STRSV	Isoleucyl-tRNA synthetase, putative	Streptococcus sanguinis (strain SK36)	63
WP_011836778.1	A3CMB1	unreviewed	A3CMB1_STRSV	3-carboxymuconate cyclase, putative	Streptococcus sanguinis (strain SK36)	336
WP_011836779.1	A3CMB2	unreviewed	A3CMB2_STRSV	ATP-binding cassette lipoprotein, putative	Streptococcus sanguinis (strain SK36)	90
WP_011836780.1	A3CMB7	unreviewed	A3CMB7_STRSV	Histidine kinase (EC 2.7.13.3)	Streptococcus sanguinis (strain SK36)	457
WP_011836783.1	A3CMC2	unreviewed	A3CMC2_STRSV	NAD(P)H dehydrogenase (Quinone), putative (EC 1.6.5.2)	Streptococcus sanguinis (strain SK36)	163
WP_011836784.1	A3CMC3	unreviewed	A3CMC3_STRSV	CshA-like fibrillar surface protein A	Streptococcus sanguinis (strain SK36)	2990
WP_011836785.1	A3CMC4	unreviewed	A3CMC4_STRSV	CshA-like fibrillar surface protein B	Streptococcus sanguinis (strain SK36)	1966
WP_011836786.1	A3CMC5	unreviewed	A3CMC5_STRSV	CshA-like fibrillar surface protein C	Streptococcus sanguinis (strain SK36)	2669
WP_011836787.1	A3CMC6	unreviewed	A3CMC6_STRSV	Rqc2 homolog RqcH (RqcH)	Streptococcus sanguinis (strain SK36)	549
WP_011836788.1	A3CMC7	unreviewed	A3CMC7_STRSV	ABC-type uncharacterized transport system, periplasmic component, putative	Streptococcus sanguinis (strain SK36)	335
WP_011836789.1	A3CMC8	unreviewed	A3CMC8_STRSV	Transcriptional regulator, AbrB family (Stationary/sporulation gene expression), putative	Streptococcus sanguinis (strain SK36)	63
WP_011836791.1	A3CMD2	unreviewed	A3CMD2_STRSV	Acetyltransferase, putative	Streptococcus sanguinis (strain SK36)	169
WP_011836792.1	A3CMD3	unreviewed	A3CMD3_STRSV	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	Streptococcus sanguinis (strain SK36)	801
WP_011836793.1	A3CMD4	unreviewed	A3CMD4_STRSV	DUF1722 domain-containing protein	Streptococcus sanguinis (strain SK36)	130
WP_011836794.1	A3CMD5	unreviewed	A3CMD5_STRSV	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase, putative (EC 3.7.1.-)	Streptococcus sanguinis (strain SK36)	275
WP_011836796.1	A3CMD7	unreviewed	A3CMD7_STRSV	Conserved uncharacterized protein	Streptococcus sanguinis (strain SK36)	155
WP_011836798.1	A3CMD9	unreviewed	A3CMD9_STRSV	Zn-dependeant threonine dehydrogenase, putative (EC 1.1.1.1)	Streptococcus sanguinis (strain SK36)	345
WP_011836799.1	A3CME0	unreviewed	A3CME0_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	241
WP_011836800.1	A3CME1	unreviewed	A3CME1_STRSV	Transcriptional regulator, TetR/AcrR family, putative	Streptococcus sanguinis (strain SK36)	202
WP_011836802.1	A0A3R9GE99	unreviewed	A0A3R9GE99_STRSA	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	Streptococcus sanguinis	221
WP_011836802.1	A3CME3	unreviewed	A3CME3_STRSV	ABC-type antimicrobial peptide transport system, ATPase component, putative	Streptococcus sanguinis (strain SK36)	221
WP_011836803.1	A3CME4	unreviewed	A3CME4_STRSV	Histone acetyltransferase HPA2, putative	Streptococcus sanguinis (strain SK36)	138
WP_011836804.1	A3CME5	unreviewed	A3CME5_STRSV	Transcriptional regulator, TetR/AcrR family, putative	Streptococcus sanguinis (strain SK36)	203
WP_011836805.1	A3CME6	unreviewed	A3CME6_STRSV	ABC-type multidrug transporter, ATPase and permease components, putative	Streptococcus sanguinis (strain SK36)	588
WP_011836806.1	A3CME7	unreviewed	A3CME7_STRSV	ABC-type multidrug transporter, ATPase and permease components, putative	Streptococcus sanguinis (strain SK36)	581
WP_011836807.1	A3CME8	unreviewed	A3CME8_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	324
WP_011836808.1	A3CME9	unreviewed	A3CME9_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	423
WP_011836809.1	A3CMF0	unreviewed	A3CMF0_STRSV	Acetyltransferase, GNAT family, putative	Streptococcus sanguinis (strain SK36)	147
WP_011836810.1	A3CMF1	unreviewed	A3CMF1_STRSV	HydD, putative (EC 3.4.11.5)	Streptococcus sanguinis (strain SK36)	267
WP_011836811.1	A3CMF2	reviewed	TRUB_STRSV	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	Streptococcus sanguinis (strain SK36)	292
WP_011836812.1	A3CMF3	unreviewed	A3CMF3_STRSV	Riboflavin biosynthesis protein [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	Streptococcus sanguinis (strain SK36)	310
WP_011836813.1	A0A3R9GWD0	unreviewed	A0A3R9GWD0_STRSA	UPF0223 protein D8882_11075	Streptococcus sanguinis	92
WP_011836813.1	A3CMF5	reviewed	Y938_STRSV	UPF0223 protein SSA_0938	Streptococcus sanguinis (strain SK36)	92
WP_011836815.1	A3CMF7	unreviewed	A3CMF7_STRSV	NOL1/NOP2/sun family protein, putative	Streptococcus sanguinis (strain SK36)	434
WP_011836816.1	A0A3R9I483	unreviewed	A0A3R9I483_STRSA	Phosphate-binding protein	Streptococcus sanguinis	293
WP_011836816.1	A3CMF8	unreviewed	A3CMF8_STRSV	Phosphate-binding protein	Streptococcus sanguinis (strain SK36)	293
WP_011836818.1	A0A3R9GXQ4	unreviewed	A0A3R9GXQ4_STRSA	Uncharacterized protein	Streptococcus sanguinis	197
WP_011836818.1	A3CMG4	unreviewed	A3CMG4_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	197
WP_011836821.1	A3CMG8	unreviewed	A3CMG8_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	98
WP_011836822.1	A3CMH0	unreviewed	A3CMH0_STRSV	Aminopeptidase (EC 3.4.11.-)	Streptococcus sanguinis (strain SK36)	846
WP_011836823.1	A3CMH1	unreviewed	A3CMH1_STRSV	Surface protein D	Streptococcus sanguinis (strain SK36)	1371
WP_011836824.1	A3CMH2	unreviewed	A3CMH2_STRSV	Dehydrogenase, putative	Streptococcus sanguinis (strain SK36)	271
WP_011836825.1	A3CMH3	unreviewed	A3CMH3_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	154
WP_011836826.1	A3CMH6	unreviewed	A3CMH6_STRSV	Possible ketopantoate reductase PanE/ApbA, putative	Streptococcus sanguinis (strain SK36)	312
WP_011836827.1	A3CMH8	unreviewed	A3CMH8_STRSV	Peptidoglycan N-acetylglucosamine deacetylase A, putative (EC 3.5.1.-)	Streptococcus sanguinis (strain SK36)	465
WP_011836829.1	A3CMI0	unreviewed	A3CMI0_STRSV	Oxidoreductase, putative	Streptococcus sanguinis (strain SK36)	336
WP_011836830.1	A3CMI2	unreviewed	A3CMI2_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	222
WP_011836832.1	A3CMI4	unreviewed	A3CMI4_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	145
WP_011836833.1	A3CMI5	unreviewed	A3CMI5_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	152
WP_011836834.1	A3CMI6	unreviewed	A3CMI6_STRSV	Conserved uncharacterized protein	Streptococcus sanguinis (strain SK36)	582
WP_011836835.1	A3CMI7	unreviewed	A3CMI7_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	103
WP_011836838.1	A0A2X3Y3B7	unreviewed	A0A2X3Y3B7_STRSA	Membrane protein	Streptococcus sanguinis	88
WP_011836838.1	A3CMJ1	unreviewed	A3CMJ1_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	88
WP_011836839.1	A0A2X3YHK9	unreviewed	A0A2X3YHK9_STRSA	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Streptococcus sanguinis	460
WP_011836839.1	A3CMJ2	reviewed	LEUC_STRSV	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Streptococcus sanguinis (strain SK36)	460
WP_011836840.1	A0A428AWP4	unreviewed	A0A428AWP4_STRSA	Translation factor (SUA5) (YrdC domain protein)	Streptococcus sanguinis	259
WP_011836840.1	A3CMJ4	unreviewed	A3CMJ4_STRSV	Conserved uncharacterized protein	Streptococcus sanguinis (strain SK36)	259
WP_011836841.1	A3CMJ5	unreviewed	A3CMJ5_STRSV	SlyA-like protein, putative	Streptococcus sanguinis (strain SK36)	145
WP_011836842.1	A3CMJ6	unreviewed	A3CMJ6_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	254
WP_011836843.1	A3CMJ8	unreviewed	A3CMJ8_STRSV	ABC-type choline transporter, membrane-spanning permease, putative	Streptococcus sanguinis (strain SK36)	506
WP_011836844.1	A3CMJ9	unreviewed	A3CMJ9_STRSV	TfoX N-terminal domain family protein, putative	Streptococcus sanguinis (strain SK36)	105
WP_011836845.1	A0A427ZU75	unreviewed	A0A427ZU75_STRSA	Uncharacterized protein	Streptococcus sanguinis	221
WP_011836845.1	A3CMK0	unreviewed	A3CMK0_STRSV	Conserved protein, possible transcriptional regulator (Sigma-70, region 4), putative	Streptococcus sanguinis (strain SK36)	221
WP_011836846.1	A0A3R9HTF3	unreviewed	A0A3R9HTF3_STRSA	Uncharacterized protein	Streptococcus sanguinis	245
WP_011836846.1	A3CMK1	unreviewed	A3CMK1_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	245
WP_011836847.1	A0A427ZU76	unreviewed	A0A427ZU76_STRSA	DNA-entry nuclease (EC 3.1.30.-)	Streptococcus sanguinis	253
WP_011836847.1	A3CMK2	unreviewed	A3CMK2_STRSV	Deoxyribonuclease, putative	Streptococcus sanguinis (strain SK36)	253
WP_011836848.1	A0A3R9H0F1	unreviewed	A0A3R9H0F1_STRSA	Dephospho-CoA kinase/protein folding accessory domain-containing protein	Streptococcus sanguinis	193
WP_011836848.1	A3CMK3	unreviewed	A3CMK3_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	193
WP_011836849.1	A0A3R9HJV5	unreviewed	A0A3R9HJV5_STRSA	Putative methyltransferase YcgJ (EC 2.1.1.-)	Streptococcus sanguinis	204
WP_011836849.1	A3CMK4	unreviewed	A3CMK4_STRSV	Methyltransf_11 domain-containing protein	Streptococcus sanguinis (strain SK36)	204
WP_011836850.1	A0A3R9INQ8	unreviewed	A0A3R9INQ8_STRSA	Putative peptidase (EC 3.4.21.-)	Streptococcus sanguinis	206
WP_011836850.1	A3CMK5	unreviewed	A3CMK5_STRSV	Peptidase E, putative (EC 3.4.-.-, EC 3.4.11.2)	Streptococcus sanguinis (strain SK36)	206
WP_011836852.1	A3CMK7	unreviewed	A3CMK7_STRSV	cGMP-specific phosphodiesterase, putative	Streptococcus sanguinis (strain SK36)	165
WP_011836853.1	A0A428A9D3	unreviewed	A0A428A9D3_STRSA	Bifunctional ligase/repressor BirA (Biotin--[acetyl-CoA-carboxylase] ligase) (EC 6.3.4.15) (Biotin--protein ligase) (Biotin-[acetyl-CoA carboxylase] synthetase)	Streptococcus sanguinis	311
WP_011836853.1	A3CML0	unreviewed	A3CML0_STRSV	Bifunctional ligase/repressor BirA (Biotin--[acetyl-CoA-carboxylase] ligase) (EC 6.3.4.15) (Biotin--protein ligase) (Biotin-[acetyl-CoA carboxylase] synthetase)	Streptococcus sanguinis (strain SK36)	311
WP_011836854.1	A3CML1	unreviewed	A3CML1_STRSV	Galactose operon transcriptional repressor, LacI family, putative	Streptococcus sanguinis (strain SK36)	333
WP_011836856.1	A3CML3	unreviewed	A3CML3_STRSV	Alpha-galactosidase (EC 3.2.1.22)	Streptococcus sanguinis (strain SK36)	720
WP_011836857.1	A3CML4	unreviewed	A3CML4_STRSV	ABC transporter substrate-binding protein-multiple sugars, putative	Streptococcus sanguinis (strain SK36)	419
WP_011836858.1	A3CML5	unreviewed	A3CML5_STRSV	ABC transporter membrane-spanning permease-multiple sugars, putative	Streptococcus sanguinis (strain SK36)	288
WP_011836859.1	A3CML7	unreviewed	A3CML7_STRSV	Sucrose phosphorylase (EC 2.4.1.7) (Sucrose glucosyltransferase)	Streptococcus sanguinis (strain SK36)	481
WP_011836860.1	A3CML8	unreviewed	A3CML8_STRSV	ABC transporter ATP-binding protein-multiple sugar transport, putative	Streptococcus sanguinis (strain SK36)	378
WP_011836861.1	A3CML9	unreviewed	A3CML9_STRSV	Galactokinase (EC 2.7.1.6) (Galactose kinase)	Streptococcus sanguinis (strain SK36)	392
WP_011836862.1	A3CMM0	unreviewed	A3CMM0_STRSV	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	Streptococcus sanguinis (strain SK36)	493
WP_011836864.1	A3CMM2	unreviewed	A3CMM2_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	196
WP_011836865.1	A3CMM3	unreviewed	A3CMM3_STRSV	Phosphoenolpyruvate synthase, putative (EC 2.7.9.2)	Streptococcus sanguinis (strain SK36)	831
WP_011836866.1	A3CMM4	unreviewed	A3CMM4_STRSV	Phosphatidylserine synthase, putative (EC 2.7.8.8)	Streptococcus sanguinis (strain SK36)	210
WP_011836867.1	A3CMM5	unreviewed	A3CMM5_STRSV	Phosphatidylserine decarboxylase proenzyme 2, putative (EC 4.1.1.65)	Streptococcus sanguinis (strain SK36)	290
WP_011836868.1	A3CMM7	unreviewed	A3CMM7_STRSV	Phosphoenolpyruvate synthase, putative (EC 2.7.9.2)	Streptococcus sanguinis (strain SK36)	827
WP_011836869.1	A3CMM8	unreviewed	A3CMM8_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	355
WP_011836870.1	A3CMM9	unreviewed	A3CMM9_STRSV	Zinc metalloprotease zmpC, putative	Streptococcus sanguinis (strain SK36)	3047
WP_011836871.1	A3CMN0	unreviewed	A3CMN0_STRSV	Collagen-binding surface protein, putative	Streptococcus sanguinis (strain SK36)	806
WP_011836872.1	A3CMN1	unreviewed	A3CMN1_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	155
WP_011836873.1	A0A3R9GVV9	unreviewed	A0A3R9GVV9_STRSA	Glutamyl aminopeptidase (EC 3.4.11.7)	Streptococcus sanguinis	348
WP_011836873.1	A3CMN2	unreviewed	A3CMN2_STRSV	Conserved uncharacterized protein (EC 3.4.-.-)	Streptococcus sanguinis (strain SK36)	348
WP_011836874.1	A3CMN3	unreviewed	A3CMN3_STRSV	Glycosyl transferase, group 1, putative (EC 2.4.1.52)	Streptococcus sanguinis (strain SK36)	371
WP_011836875.1	A3CMN4	unreviewed	A3CMN4_STRSV	von Willebrand factor-binding protein, putative	Streptococcus sanguinis (strain SK36)	891
WP_011836876.1	A3CMN5	unreviewed	A3CMN5_STRSV	Alpha-amylase, putative (EC 3.2.1.1)	Streptococcus sanguinis (strain SK36)	488
WP_011836877.1	A3CMN6	unreviewed	A3CMN6_STRSV	ABC-type multidrug transporter, ATPase component, putative	Streptococcus sanguinis (strain SK36)	247
WP_011836878.1	A3CMN7	unreviewed	A3CMN7_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	545
WP_011836879.1	A3CMN8	unreviewed	A3CMN8_STRSV	Transcriptional repressor, XRE family, putative	Streptococcus sanguinis (strain SK36)	257
WP_011836880.1	A3CMN9	unreviewed	A3CMN9_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	280
WP_011836881.1	A3CMP5	unreviewed	A3CMP5_STRSV	Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	Streptococcus sanguinis (strain SK36)	425
WP_011836882.1	A3CMP6	reviewed	DEOC_STRSV	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	Streptococcus sanguinis (strain SK36)	220
WP_011836883.1	A0A427ZU39	unreviewed	A0A427ZU39_STRSA	Branched-chain amino acid transport system / permease component	Streptococcus sanguinis	318
WP_011836883.1	A3CMQ1	unreviewed	A3CMQ1_STRSV	Sugar ABC transporter, permease protein, putative	Streptococcus sanguinis (strain SK36)	318
WP_011836884.1	A0A427ZU21	unreviewed	A0A427ZU21_STRSA	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase (EC 3.5.1.-)	Streptococcus sanguinis	321
WP_011836884.1	A3CMQ2	unreviewed	A3CMQ2_STRSV	Xylanase/chitin deacetylase, putative	Streptococcus sanguinis (strain SK36)	321
WP_011836885.1	A0A3R9GYR3	unreviewed	A0A3R9GYR3_STRSA	Homoserine dehydrogenase (EC 1.1.1.3)	Streptococcus sanguinis	428
WP_011836885.1	A3CMQ3	unreviewed	A3CMQ3_STRSV	Homoserine dehydrogenase (EC 1.1.1.3)	Streptococcus sanguinis (strain SK36)	428
WP_011836886.1	A0A3R9GZ06	unreviewed	A0A3R9GZ06_STRSA	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	Streptococcus sanguinis	288
WP_011836886.1	A3CMQ4	reviewed	KHSE_STRSV	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	Streptococcus sanguinis (strain SK36)	288
WP_011836887.1	A3CMQ5	unreviewed	A3CMQ5_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	303
WP_011836888.1	A0A427ZU24	unreviewed	A0A427ZU24_STRSA	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	Streptococcus sanguinis	301
WP_011836888.1	A3CMQ6	reviewed	MURB_STRSV	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	Streptococcus sanguinis (strain SK36)	301
WP_011836889.1	A0A427ZU87	unreviewed	A0A427ZU87_STRSA	Spermidine/putrescine import ATP-binding protein PotA (EC 3.6.3.31)	Streptococcus sanguinis	385
WP_011836889.1	A3CMQ7	reviewed	POTA_STRSV	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	Streptococcus sanguinis (strain SK36)	385
WP_011836890.1	A3CMR0	unreviewed	A3CMR0_STRSV	Spermidine/putrescine ABC transporter, spermidine/putrescine-binding protein, putative	Streptococcus sanguinis (strain SK36)	356
WP_011836891.1	A3CMR1	unreviewed	A3CMR1_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	138
WP_011836892.1	A3CMR2	unreviewed	A3CMR2_STRSV	Pyruvate, phosphate dikinase (EC 2.7.9.1) (Pyruvate, orthophosphate dikinase)	Streptococcus sanguinis (strain SK36)	873
WP_011836893.1	A3CMR4	reviewed	PDRP_STRSV	Putative pyruvate, phosphate dikinase regulatory protein (PPDK regulatory protein) (EC 2.7.11.32) (EC 2.7.4.27)	Streptococcus sanguinis (strain SK36)	272
WP_011836894.1	A3CMR5	reviewed	F16PC_STRSV	Fructose-1,6-bisphosphatase class 3 (FBPase class 3) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 3)	Streptococcus sanguinis (strain SK36)	636
WP_011836895.1	A3CMR6	unreviewed	A3CMR6_STRSV	Aminotransferase, class-V, putative (EC 2.8.1.7)	Streptococcus sanguinis (strain SK36)	380
WP_011836896.1	A3CMR7	reviewed	THII_STRSV	Probable tRNA sulfurtransferase (EC 2.8.1.4) (Sulfur carrier protein ThiS sulfurtransferase) (Thiamine biosynthesis protein ThiI) (tRNA 4-thiouridine synthase)	Streptococcus sanguinis (strain SK36)	404
WP_011836897.1	A3CMR8	unreviewed	A3CMR8_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	173
